suite,treatment,scenario,condition_id,seed,sample_index,phase,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,nest_x,nest_y,nest_site_count,nest_site_visits,nest_quorum_events,nest_relocations,nest_relocation_active,nest_relocation_completed,nest_relocation_transports,nest_relocation_quorum,nest_relocation_target,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_base_turn_noise,avg_exploration_drive,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,traffic_contact_pairs,traffic_cross_task_contact_pairs,mean_contact_pairs,mean_cross_task_contact_pairs,task_switches,task_switch_rate,mean_move_per_tick,mean_trail_move_per_tick,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,egg_to_larva,larva_to_pupa,pupa_to_worker,brood_climate_losses,sensing_samples,detectable_sensing_samples,gradient_aligned_turns,gradient_alignment_ratio,mean_abs_side_contrast,mean_abs_turn,mean_turn_contrast_product,food_trips,high_quality_food_trips,low_quality_food_trips,high_quality_food_collected,low_quality_food_collected,food_quality_collected,avg_collected_food_quality,food_recruitments,high_quality_food_remaining,low_quality_food_remaining,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone,queen_health_mean,queen_energy_mean,queen_hydration_mean,queen_reserve_mean,queen_states,elapsed_ms
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,8,simulation,2,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,293522159,lasius,4,421,120,110,130,16,40,20,45,25,70,55,12,421,1,287,86,48,20,40,9,69,0,0,0,119,106,15,30,0,88,87,0.0596,0.0495,0.153,0.24,9,1.93,7,452,235,1449.05,831.015,736,368,5.691,6.926,53,0.586,68,109,30.4,52.4,0.66,0,2,1,0,18071,13980,13813,0.988,0.1753,0.0708,0.02588,9,7,0,32,0,55,1.305,79,373,0,31,40,42,151,4.5,15.5,0,0,0,31,46,296,0,48,0,3,0,18,15,30,155,0,0,0,48,0,0,13668,25947,6325,0,0,223,100,96.03239999999934,96.00647999999882,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,9,simulation,2.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3215004718,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,20,40,8,68,0,0,0,158,194,5,9,0,88,88,0.0629,0.0495,0.198,0.278,10,2.16,5,524,216,1343.72,765.987,794,352.889,5.7346,6.8986,78,0.46,59,127,30.2,57.4,0.54,0,2,2,0,23051,15823,15603,0.986,0.177,0.072,0.0264,19,14,0,69,0,119,1.303,166,373,0,52,71,91,255,8.444,23.111,0,0,0,56,17,301,0,48,0,10,0,24,5,9,184,0,0,0,48,0,0,10111,18812,3443,0,0,480,100,96.06857999999926,96.07532999999867,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,10,simulation,2.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2753603212,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,20,40,8,68,0,0,0,161,203,2,4,0,88,88,0.0658,0.0495,0.239,0.326,9,2.26,8,588,131,1268.036,709.696,858,343.2,5.7492,6.9088,53,0.431,49,142,30,61,0.46,0,2,2,0,26736,16602,16362,0.986,0.1775,0.0723,0.02639,22,15,0,74,0,135,1.282,191,373,0,57,79,105,281,8.8,22.8,0,0,0,19,6,349,0,48,0,7,0,5,2,4,242,0,0,0,48,1,0,5528,10771,1993,0,0,267,100,96.01907999999918,96.00809999999852,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,11,simulation,2.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2884865572,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,20,40,8,68,0,0,0,149,195,2,2,0,88,89,0.0636,0.0495,0.21,0.278,9,2.22,8,532,55,1203.68,653.72,875,318.182,5.7697,6.9347,46,0.383,52,134,30,63.1,0.41,0,2,2,0,30079,16863,16616,0.985,0.1773,0.0723,0.02628,22,15,0,74,0,135,1.282,191,373,0,59,81,105,289,8,21.455,0,0,0,3,5,366,0,48,0,1,0,2,2,2,235,0,0,0,48,0,0,3185,5929,1019,0,0,65,100,96.0552599999991,96.07694999999838,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,12,simulation,3,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2409596358,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,20,39,10,69,0,0,0,136,189,2,0,0,88,90,0.0647,0.0495,0.225,0.288,9,2.28,6,561,28,1150.417,602.773,881,293.667,5.786,6.9523,46,0.383,45,135,29.9,63.9,0.39,1,4,2,0,33459,16873,16626,0.985,0.1772,0.0722,0.02627,22,15,0,74,0,135,1.282,191,373,0,61,83,105,301,7.333,20.333,0,0,0,0,2,372,0,48,0,0,0,0,2,0,245,0,0,0,48,0,0,2241,2855,389,0,0,16,100,96.06255999999898,96.09011999999827,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,13,simulation,3.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1339610456,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,19,40,10,69,0,0,0,123,174,2,0,0,88,90,0.0669,0.0495,0.253,0.352,14,2.38,9,666,27,1107.071,558.434,881,271.077,5.7932,6.9647,46,0.383,48,150,29.8,63.8,0.39,2,4,2,0,36408,16873,16626,0.985,0.1772,0.0722,0.02627,22,15,0,74,0,135,1.282,191,373,0,61,83,105,301,6.769,18.769,0,0,0,0,2,372,0,48,0,0,0,0,2,0,255,0,0,0,48,0,0,1770,1280,142,0,0,4,100,96.0130599999989,96.02288999999811,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,14,simulation,3.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,287712043,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,19,40,10,69,0,0,0,112,157,1,0,0,89,90,0.0683,0.0495,0.273,0.362,10,2.37,10,634,21,1074.291,522.083,889,254,5.788,6.9816,48,0.381,44,149,29.8,63.9,0.39,2,4,2,0,39044,16873,16626,0.985,0.1772,0.0722,0.02627,23,16,0,78,0,140,1.286,200,373,0,61,84,109,301,6.571,17.429,0,0,0,2,1,371,0,48,0,1,0,0,1,0,272,0,0,0,48,0,0,1223,574,191,0,0,1,100,96.04923999999882,96.09173999999797,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,15,simulation,3.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2208474625,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,19,37,13,69,0,0,0,95,138,1,0,0,89,91,0.0681,0.0495,0.269,0.354,13,2.41,9,668,28,1047.627,489.016,891,237.6,5.7836,6.9951,48,0.38,46,150,29.8,63.8,0.39,2,7,2,0,41644,16873,16626,0.985,0.1772,0.0722,0.02627,23,16,0,78,0,140,1.286,200,373,0,61,84,109,301,6.133,16.267,0,0,0,0,1,373,0,48,0,0,0,0,1,0,262,0,0,0,48,0,0,943,257,75,0,0,0,100,96.08541999999873,96.02450999999782,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,102,16,simulation,4,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2941585022,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,288,86,48,19,37,13,69,0,0,0,81,124,1,0,0,89,91,0.0684,0.0495,0.276,0.377,13,2.45,12,702,41,1023.582,460.728,891,222.75,5.7813,7.0212,48,0.38,45,159,29.7,63.8,0.38,2,7,2,0,44272,16873,16626,0.985,0.1772,0.0722,0.02627,23,16,0,78,0,140,1.286,200,373,0,61,84,109,301,5.75,15.25,0,0,0,0,1,373,0,48,0,0,0,0,1,0,276,0,0,0,48,0,0,817,115,27,0,0,0,100,96.03591999999865,96.09335999999767,240,laying eggs,649
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,0,initial,0,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2623882197,lasius,4,420,120,110,130,16,40,20,45,25,70,55,12,420,1,289,85,46,20,42,8,70,0,0,0,150,35,0,0,0,86,86,0.0489,0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,22,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,289,0,0,85,0,46,0,335,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,240,founding,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,1,simulation,0.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4112154536,lasius,4,420,120,110,130,16,40,20,45,25,70,55,12,420,1,289,85,46,19,43,8,70,0,0,0,133,8,0,0,0,87,88,0.0891,0.0489,0.602,0.755,37,5.6,20,2923,1625,5856.56,3432.76,289,1156,3.7439,8.0129,0,0,17,264,26.6,63.8,0.19,1,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,124,250,0,46,0,67,0,0,0,0,242,0,0,0,46,10,0,0,0,1423,0,0,0,100,96.03617999999992,96.06884999999986,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,2,simulation,0.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1826526643,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,18,44,6,68,0,0,0,121,0,0,1,0,87,87,0.0751,0.0489,0.381,0.468,21,2.85,12,1279,796,3862.98,2262.9,377,754,4.3623,7.6591,0,0,52,185,27.7,59.8,0.34,2,0,2,0,1279,269,269,1,0.1306,0.0445,0.00911,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,212,164,0,46,0,138,0,0,0,1,120,0,0,0,46,17,0,0,52,5465,0,0,0,100,96.07235999999983,96.0016199999997,240,resting,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,3,simulation,0.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2584311444,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,17,45,6,68,0,0,0,114,0,2,5,0,87,86,0.0687,0.0489,0.281,0.334,11,2.15,11,639,362,2867.2,1680.733,463,617.333,4.7806,7.5693,2,0.739,70,153,28.7,55,0.5,3,0,2,0,2273,832,832,1,0.1456,0.0516,0.01245,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,298,78,0,46,0,209,2,1,2,5,70,0,0,0,46,8,0,701,970,11613,0,0,0,100,96.02285999999975,95.93438999999955,240,resting,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,4,simulation,1,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2962051781,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,16,46,6,68,0,0,0,108,0,4,14,0,87,85,0.0603,0.0489,0.162,0.185,12,1.77,5,407,231,2281.37,1332.5,463,463,5.1262,7.4408,4,0.713,81,113,29.6,50.8,0.64,4,0,2,0,3509,1703,1703,1,0.1577,0.0577,0.01555,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,298,78,0,46,0,213,7,8,4,14,61,0,0,0,46,5,0,1672,3265,15637,0,0,0,100,96.05903999999967,95.8671599999994,240,resting,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,5,simulation,1.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4115997708,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,15,46,7,68,0,0,0,101,2,12,26,0,87,85,0.0549,0.0489,0.089,0.116,9,1.66,1,299,161,1892.08,1100.24,465,372,5.4262,7.2308,12,0.695,89,80,30.2,48.6,0.73,5,1,2,0,5500,3347,3337,0.997,0.1832,0.07,0.02445,0,0,0,0,0,0,0,0,391,0,2,2,0,12,0,1.6,0,0,0,0,296,80,0,46,0,189,11,22,12,26,58,0,0,0,46,2,0,5051,9169,17416,0,0,2,100,96.00953999999959,96.07208999999926,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,6,simulation,1.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,490342282,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,15,46,7,68,0,0,0,102,0,16,40,0,87,84,0.0535,0.0489,0.075,0.131,10,1.61,4,310,161,1624.687,940.473,467,311.333,5.6432,7.0814,26,0.604,96,76,30.6,45.5,0.82,5,1,2,0,8314,5944,5909,0.994,0.1994,0.0787,0.03029,1,1,0,5,0,7,1.4,9,373,0,2,3,5,12,0.667,1.333,0,0,0,9,289,78,0,46,0,167,12,34,16,40,57,0,0,0,46,0,0,10379,18632,17354,0,0,70,100,96.0457199999995,96.00485999999911,240,resting,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,7,simulation,1.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1490963848,lasius,4,422,120,110,130,16,40,20,45,25,70,55,12,422,1,291,85,46,15,45,8,68,0,0,0,112,19,18,54,0,88,84,0.0546,0.0489,0.093,0.163,9,1.69,3,364,170,1440.097,828.777,483,276,5.7748,6.9147,39,0.597,94,81,31.2,43.5,0.9,5,2,2,0,12029,9405,9311,0.99,0.2098,0.0847,0.03308,4,4,0,20,0,28,1.4,30,350,0,8,12,20,38,2.286,4.571,0,0,0,18,282,76,0,46,0,146,10,39,18,54,49,0,0,0,46,1,0,13598,28228,16654,0,0,565,100,96.08189999999942,96.07370999999897,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,8,simulation,2,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1402558625,lasius,4,423,120,110,130,16,40,20,45,25,70,55,12,423,1,292,85,46,15,45,7,67,0,0,0,134,46,23,57,0,88,85,0.0562,0.0489,0.119,0.208,13,1.7,5,433,258,1310.845,754.49,599,299.5,5.8509,6.806,53,0.516,92,75,31.1,43.5,0.89,5,2,3,0,16847,13663,13517,0.989,0.2074,0.0836,0.03242,9,8,0,44,0,67,1.359,70,308,0,18,27,49,78,4.5,9,0,0,0,21,182,174,0,46,0,75,1,24,23,57,92,0,0,0,46,1,0,16651,33549,13435,0,0,931,100,96.03239999999934,96.00647999999882,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,9,simulation,2.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,70045437,lasius,4,424,120,110,130,16,40,20,45,25,70,55,12,424,1,293,85,46,14,46,6,66,0,0,0,158,103,21,48,0,88,86,0.0578,0.0489,0.142,0.247,11,1.8,7,490,291,1212.511,697.942,720,320,5.8997,6.7887,70,0.54,74,93,30.7,49.5,0.74,6,2,4,0,22574,17751,17571,0.99,0.192,0.0769,0.02901,15,13,0,72,0,110,1.356,119,285,0,32,47,81,148,6.667,14.222,0,0,1,41,76,260,0,46,0,8,0,12,21,48,123,0,0,0,46,3,0,19174,32712,7155,0,0,527,100,96.06857999999926,96.07532999999867,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,10,simulation,2.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3690872498,lasius,4,424,120,110,130,16,40,20,45,25,70,55,12,424,1,293,85,46,13,46,7,66,0,0,0,181,183,15,28,0,88,87,0.0605,0.0489,0.176,0.274,12,2.03,5,511,216,1142.004,654.644,786,314.4,5.9203,6.7768,64,0.482,71,115,30.4,54.1,0.63,7,3,4,0,28202,19991,19782,0.99,0.1903,0.0764,0.02847,21,19,0,105,0,156,1.368,173,285,0,53,74,114,244,8.4,21.2,0,0,0,38,42,298,0,46,0,13,0,14,15,28,168,0,0,0,46,2,0,16792,27354,3740,0,0,714,100,96.01907999999918,96.00809999999852,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,11,simulation,2.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,278129126,lasius,4,424,120,110,130,16,40,20,45,25,70,55,12,424,1,293,85,46,13,46,7,66,0,0,0,218,244,6,14,0,89,88,0.0625,0.0489,0.204,0.301,12,2.15,8,579,215,1087.465,615.716,847,308,5.9308,6.7742,73,0.439,56,118,30.2,58.6,0.52,7,3,4,0,33206,21683,21439,0.989,0.1915,0.0772,0.02858,30,27,0,145,0,219,1.36,253,285,0,67,97,161,320,10.909,24.364,0,0,0,40,19,319,0,46,0,8,1,15,6,14,201,0,0,0,46,0,0,11340,19313,2583,0,0,802,100,96.0552599999991,96.07694999999838,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,12,simulation,3,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2141716459,lasius,4,426,120,110,130,16,40,20,45,25,70,55,12,426,1,295,85,46,12,46,6,64,0,0,0,238,268,0,6,0,89,89,0.0641,0.049,0.224,0.295,12,2.13,6,563,132,1044.133,579.67,902,300.667,5.9328,6.7904,68,0.345,43,126,30.1,62.6,0.43,8,4,6,0,37444,22827,22546,0.988,0.1916,0.0774,0.02853,36,32,0,171,0,262,1.353,306,285,0,75,111,194,362,12,25,0,0,1,26,6,347,0,46,0,5,0,14,0,6,235,0,0,0,46,2,0,5207,12385,2127,0,0,348,100,96.00575999999901,96.00971999999823,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,13,simulation,3.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2065081956,lasius,4,426,120,110,130,16,40,20,45,25,70,55,12,426,1,295,85,46,12,47,6,65,0,0,0,225,269,0,3,0,89,90,0.063,0.049,0.203,0.284,10,2.25,8,558,38,1005.969,539.471,928,285.538,5.9395,6.8161,64,0.352,57,122,30,63.8,0.4,9,4,6,0,40738,23075,22793,0.988,0.1911,0.0772,0.02837,36,32,0,171,0,262,1.353,306,285,0,78,114,194,379,11.077,24,0,0,0,4,3,373,0,46,0,3,0,1,0,3,236,0,0,0,46,0,0,2182,7083,1115,0,0,85,100,96.0130599999989,96.02288999999811,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,14,simulation,3.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3489623249,lasius,4,426,120,110,130,16,40,20,45,25,70,55,12,426,1,295,85,46,12,47,6,65,0,0,0,216,265,0,1,0,89,90,0.0641,0.049,0.219,0.296,10,2.23,9,555,24,973.551,502.511,934,266.857,5.9448,6.8315,64,0.352,51,122,30,63.9,0.4,9,4,6,0,44373,23095,22813,0.988,0.191,0.0772,0.02835,36,32,0,171,0,262,1.353,306,285,0,80,116,194,388,10.286,22.857,0,0,0,0,1,379,0,46,0,0,0,0,0,1,238,0,0,0,46,0,0,915,3568,426,0,0,21,100,96.04923999999882,96.09173999999797,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,15,simulation,3.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4177294187,lasius,4,426,120,110,130,16,40,20,45,25,70,55,12,426,1,295,85,46,10,49,6,65,0,0,0,203,253,0,0,0,89,90,0.0654,0.049,0.239,0.33,14,2.21,9,653,11,947.861,470.12,935,249.333,5.9434,6.8309,64,0.352,49,137,30,63.8,0.4,11,4,6,0,47895,23095,22813,0.988,0.191,0.0772,0.02835,36,32,0,171,0,262,1.353,306,285,0,81,117,194,391,9.6,21.6,0,0,0,0,0,380,0,46,0,0,0,0,0,0,247,0,0,0,46,0,0,383,1758,156,0,0,5,100,96.08541999999873,96.02450999999782,240,laying eggs,583
actual_biology_simulation_v1,fast_pheromone_loss,heat_dry_stress,fast_pheromone_loss:heat_dry_stress,103,16,simulation,4,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2375763188,lasius,4,427,120,110,130,16,40,20,45,25,70,55,12,427,1,296,85,46,10,48,6,64,0,0,0,190,238,0,0,0,89,91,0.0648,0.049,0.231,0.318,15,2.28,8,657,7,926.313,441.473,936,234,5.9405,6.8384,64,0.352,56,135,29.9,63.9,0.39,11,5,7,0,51402,23095,22813,0.988,0.191,0.0772,0.02835,36,32,0,171,0,262,1.353,306,285,0,81,117,194,391,9,20.25,0,0,0,0,0,381,0,46,0,0,0,0,0,0,237,0,0,0,46,0,0,161,788,57,0,0,1,100,96.03591999999865,96.09335999999767,240,laying eggs,583
actual_biology_simulation_v1,persistent_pheromone,stable_mature,persistent_pheromone:stable_mature,101,0,initial,0,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3564787555,lasius,4,420,120,110,55,7,26,58,45,25,85,55,12,420,1,282,94,44,20,42,8,70,0,0,0,70,70,0,0,0,86,85,0.0496,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,31,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,282,0,0,94,0,44,0,326,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,240,founding,567
actual_biology_simulation_v1,persistent_pheromone,stable_mature,persistent_pheromone:stable_mature,101,1,simulation,0.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1787987881,lasius,4,420,120,110,55,7,26,58,45,25,85,55,12,420,1,282,94,44,20,39,11,70,0,0,0,49,40,0,0,0,86,87,0.0876,0.0496,0.546,0.645,22,3.93,20,1794,444,5123,2568.32,282,1128,5.3415,10.9339,0,0,31,256,25.1,66.9,0.03,0,3,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,376,0,44,0,0,0,0,0,0,328,0,0,0,44,0,0,0,0,365,0,0,0,100,96.03617999999992,96.09107999999993,240,laying eggs,567
actual_biology_simulation_v1,persistent_pheromone,stable_mature,persistent_pheromone:stable_mature,101,2,simulation,0.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2693593328,lasius,4,421,120,110,55,7,26,58,45,25,85,55,12,421,1,283,94,44,18,41,10,69,0,0,0,33,21,0,0,0,86,89,0.0722,0.0496,0.312,0.392,12,2.55,13,777,216,3127.06,1433.12,296,592,6.346,10.1948,0,0,62,184,25.2,66,0.05,2,3,1,0,3218,15,15,1,0.2527,0.0811,0.02266,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,13,0,364,0,44,0,9,0,0,0,0,215,0,0,0,44,1,0,0,0,423,0,0,0,100,96.07235999999983,96.04607999999986,240,laying eggs,567
actual_biology_simulation_v1,persistent_pheromone,stable_mature,persistent_pheromone:stable_mature,101,3,simulation,0.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4035214583,lasius,4,421,120,110,55,7,26,58,45,25,85,55,12,421,1,283,94,44,18,40,11,69,0,0,0,23,8,0,0,0,86,89,0.066,0.0496,0.231,0.295,12,2.28,6,572,328,2307.733,1047.507,436,581.333,6.912,9.7704,0,0,42,142,25.2,65.1,0.07,2,4,1,0,6570,1371,1371,1,0.1815,0.0613,0.01672,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,151,2,224,0,44,0,111,0,0,0,0,117,0,0,0,44,2,0,0,0,4732,0,0,0,100,96.02285999999975,96.00107999999979,240,laying eggs,567
