suite,treatment,scenario,condition_id,seed,sample_index,phase,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,nest_x,nest_y,nest_site_count,nest_site_visits,nest_quorum_events,nest_relocations,nest_relocation_active,nest_relocation_completed,nest_relocation_transports,nest_relocation_quorum,nest_relocation_target,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_base_turn_noise,avg_exploration_drive,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,traffic_contact_pairs,traffic_cross_task_contact_pairs,mean_contact_pairs,mean_cross_task_contact_pairs,task_switches,task_switch_rate,mean_move_per_tick,mean_trail_move_per_tick,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,egg_to_larva,larva_to_pupa,pupa_to_worker,brood_climate_losses,sensing_samples,detectable_sensing_samples,gradient_aligned_turns,gradient_alignment_ratio,mean_abs_side_contrast,mean_abs_turn,mean_turn_contrast_product,food_trips,high_quality_food_trips,low_quality_food_trips,high_quality_food_collected,low_quality_food_collected,food_quality_collected,avg_collected_food_quality,food_recruitments,high_quality_food_remaining,low_quality_food_remaining,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone,queen_health_mean,queen_energy_mean,queen_hydration_mean,queen_reserve_mean,queen_states,elapsed_ms
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,8,simulation,2,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3758232671,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,285,94,44,14,45,8,67,0,0,0,43,19,28,7,0,85,87,0.0529,0.0494,0.057,0.098,7,1.55,1,260,126,902.09,535.64,471,235.5,8.7163,9.9169,78,0.47,87,62,25.4,63.9,0.11,6,3,3,0,18939,15672,15507,0.989,0.1826,0.0801,0.0268,13,0,0,0,0,65,1,88,0,0,10,23,65,53,6.5,5,0,0,0,186,0,193,0,44,0,87,34,0,28,7,81,0,0,0,44,0,0,37781,7023,36819,0,0,3415,100,96.03239999999934,96.04823999999944,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,9,simulation,2.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1477859287,lasius,4,425,120,110,80,10,26,58,45,25,95,45,12,425,1,287,94,44,13,46,6,65,0,0,0,58,10,24,7,0,85,87,0.055,0.0494,0.086,0.136,8,1.72,3,348,113,834.027,489.849,611,271.556,8.7658,9.8551,81,0.392,76,82,25.4,64,0.11,7,3,5,0,27438,24039,23783,0.989,0.1814,0.0789,0.02623,17,0,0,0,0,87,1,118,0,0,10,27,87,53,7.556,4.444,0,0,1,64,18,298,0,44,0,24,11,0,24,7,117,0,0,0,44,0,0,42282,6925,28276,0,0,4643,100,96.06857999999926,96.00323999999937,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,10,simulation,2.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,411720534,lasius,4,425,120,110,80,10,26,58,45,25,95,45,12,425,1,287,94,44,13,46,6,65,0,0,0,61,0,22,7,0,85,88,0.0553,0.0494,0.092,0.139,7,1.79,1,331,135,782.404,452.616,696,278.4,8.8004,9.8151,90,0.39,78,73,25.3,64,0.11,7,3,5,0,35998,32572,32248,0.99,0.1686,0.0729,0.02286,19,0,0,0,0,98,1,136,0,0,10,29,98,53,7.6,4,0,0,0,40,64,277,0,44,0,34,26,0,22,7,121,0,0,0,44,0,0,43961,6849,20878,0,0,4125,100,96.01907999999918,96.0943199999993,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,11,simulation,2.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3662530724,lasius,4,426,120,110,80,10,26,58,45,25,95,45,12,426,1,288,94,44,11,48,5,64,0,0,0,66,1,19,5,0,85,88,0.0586,0.0494,0.139,0.199,8,2,4,435,224,747.815,429.36,764,277.818,8.7994,9.7483,91,0.397,68,103,25.3,64,0.1,9,3,6,0,44927,41447,41019,0.99,0.1711,0.0741,0.02304,22,0,0,0,0,110,1,156,0,0,12,34,110,61,8,4.364,0,0,1,42,117,222,0,44,0,49,57,2,19,5,127,0,0,0,44,0,0,43660,6337,19396,0,0,6480,100,96.0552599999991,96.04931999999923,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,12,simulation,3,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,397878519,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,10,49,4,63,0,0,0,74,0,18,5,0,85,87,0.0603,0.0494,0.171,0.111,6,1.74,0,311,169,717.683,411.663,809,269.667,8.8058,9.7001,77,0.362,58,108,25.3,63.4,0.12,10,3,7,0,55810,52215,51657,0.989,0.1786,0.078,0.02456,24,0,0,0,0,123,1,174,0,0,12,36,123,61,8,4,0,0,0,35,145,203,0,44,0,68,64,3,18,5,106,0,0,0,44,1,1,32075,5816,20591,0,0,9888,100,96.00575999999901,96.00431999999915,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,13,simulation,3.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2741955565,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,9,50,4,63,0,0,0,76,0,17,6,0,85,87,0.0595,0.0494,0.156,0.105,7,1.65,1,285,125,687.222,392.618,833,256.308,8.8312,9.6804,78,0.343,58,110,25.4,62.8,0.13,11,3,7,0,66450,62680,62044,0.99,0.1826,0.0801,0.02511,25,0,0,0,0,129,1,183,0,0,12,37,129,61,7.692,3.692,0,0,0,30,157,196,0,44,0,96,42,14,17,6,86,0,0,0,44,0,0,19889,5595,22297,0,0,9724,100,96.04193999999893,95.95931999999908,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,14,simulation,3.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3270053694,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,9,50,4,63,0,0,0,82,0,14,6,0,85,86,0.0581,0.0494,0.138,0.091,8,1.6,2,279,124,658.246,374.326,849,242.571,8.8625,9.6672,73,0.375,67,93,25.4,62.3,0.14,11,3,7,0,75563,71594,70937,0.991,0.1799,0.0787,0.02422,28,0,0,0,0,138,1,198,0,0,12,40,138,61,8,3.429,0,0,0,28,160,195,0,44,0,130,14,12,14,6,92,0,0,0,44,0,1,13995,5533,23835,0,0,6936,100,96.07811999999885,95.91431999999901,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,15,simulation,3.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3097460493,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,8,51,4,63,0,0,0,104,0,9,7,0,85,86,0.0576,0.0494,0.13,0.063,5,1.54,0,219,90,631.107,356.912,888,236.8,8.8959,9.6575,75,0.332,65,84,25.4,63.6,0.11,12,3,7,0,82273,78151,77488,0.992,0.1756,0.0766,0.02312,33,0,0,0,0,165,1,228,0,0,13,46,165,67,8.8,3.467,0,0,0,30,148,205,0,44,0,129,4,13,9,7,104,0,0,0,44,1,0,9418,5488,24796,0,0,4100,100,96.02861999999877,96.00539999999894,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,16,simulation,4,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,914216273,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,7,52,4,63,0,0,0,104,10,8,6,0,85,86,0.0569,0.0494,0.117,0.082,6,1.53,0,243,105,605.653,340.23,933,233.25,8.9305,9.67,69,0.346,68,80,25.4,64,0.11,13,3,7,0,86241,81968,81302,0.992,0.1723,0.0751,0.02242,34,0,0,0,0,171,1,237,0,0,16,50,171,84,8.5,4,0,0,0,20,131,232,0,44,0,108,4,10,8,6,121,0,0,0,44,0,1,6786,5646,24580,0,0,2141,100,96.06479999999868,96.09647999999888,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,17,simulation,4.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2598747492,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,6,53,4,63,0,0,0,107,4,6,7,0,85,87,0.0583,0.0494,0.139,0.092,7,1.64,1,274,93,585.612,325.925,982,231.059,8.9512,9.6826,75,0.38,63,87,25.4,64,0.11,14,3,7,0,90261,85839,85173,0.992,0.1687,0.0733,0.02167,36,0,0,0,0,182,1,255,0,0,17,53,182,89,8.471,4,0,0,0,24,89,270,0,44,0,77,0,11,6,7,126,0,0,0,44,0,3,5305,5826,22064,0,0,1063,100,96.0152999999986,96.0514799999988,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,18,simulation,4.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3737659740,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,7,53,4,64,0,0,0,103,8,5,6,0,85,88,0.0598,0.0494,0.163,0.131,7,1.73,2,314,84,570.162,313.322,1029,228.667,8.9609,9.6964,65,0.325,54,95,25.3,64,0.1,14,3,7,0,94198,89678,89012,0.993,0.1652,0.0716,0.02096,37,0,0,0,0,187,1,262,0,0,20,57,187,104,8.222,4.444,0,0,0,10,77,296,0,44,0,62,0,4,5,6,165,0,0,0,44,0,1,3791,5821,19389,0,0,528,100,96.02259999999849,96.08687999999877,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,19,simulation,4.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,291289016,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,289,94,44,7,53,4,64,0,0,0,99,16,4,5,0,85,88,0.0616,0.0494,0.191,0.169,8,1.75,3,356,49,558.844,301.267,1084,228.211,8.9593,9.7068,64,0.332,47,107,25.3,64.1,0.1,14,3,7,0,98289,93664,92998,0.993,0.1611,0.0697,0.02021,38,0,0,0,0,192,1,271,0,0,23,61,192,121,8,4.842,0,0,0,4,36,343,0,44,0,27,1,3,4,5,193,0,0,0,44,0,0,2823,5888,15602,0,0,262,100,96.05877999999841,96.0418799999987,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,20,simulation,5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2992055285,lasius,4,428,120,110,80,10,26,58,45,25,95,45,12,428,1,290,94,44,7,52,4,63,0,0,0,92,14,3,3,0,86,88,0.0627,0.0494,0.203,0.181,9,1.89,4,401,38,550.278,289.042,1114,222.8,8.9511,9.7115,67,0.322,47,112,25.3,64,0.1,14,4,8,0,102732,98010,97344,0.993,0.1566,0.0676,0.01943,39,0,0,0,0,196,1,280,0,0,25,64,196,130,7.8,5,0,0,0,4,16,364,0,44,0,10,0,1,3,3,190,0,0,0,44,1,0,2138,5154,11092,0,0,130,100,96.00927999999833,96.13295999999863,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,21,simulation,5.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1977272923,lasius,4,428,120,110,80,10,26,58,45,25,95,45,12,428,1,290,94,44,7,50,6,63,0,0,0,84,17,2,0,0,86,89,0.0647,0.0494,0.231,0.221,9,1.9,2,437,63,544.45,277.45,1121,213.524,8.9386,9.7064,69,0.312,40,130,25.3,64,0.1,14,6,8,0,106993,102189,101523,0.993,0.1522,0.0655,0.0187,40,0,0,0,0,201,1,289,0,0,28,68,201,145,7.619,5.333,0,0,0,11,15,358,0,44,0,15,0,1,2,0,205,0,0,0,44,1,0,1603,4084,7952,0,0,65,100,96.04545999999824,96.08795999999856,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,22,simulation,5.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2312512694,lasius,4,429,120,110,80,10,26,58,45,25,95,45,12,429,1,291,94,44,7,50,5,62,0,0,0,76,7,1,1,0,86,89,0.0656,0.0494,0.247,0.236,11,1.93,5,485,105,541.489,267.064,1145,208.182,8.918,9.7013,74,0.319,43,123,25.3,64,0.1,14,6,9,0,110845,105582,104916,0.994,0.1489,0.064,0.01814,41,0,0,0,0,204,1,298,0,0,28,69,204,145,7.455,5.091,0,0,0,10,28,347,0,44,0,24,0,0,1,1,203,0,0,0,44,2,1,1066,3116,6212,0,0,32,100,96.08163999999816,96.04295999999849,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,23,simulation,5.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1893053129,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,6,51,4,61,0,0,0,73,0,0,2,0,86,89,0.0654,0.0494,0.238,0.214,9,1.9,7,456,166,538.65,260.819,1236,214.957,8.9022,9.7119,70,0.308,48,134,25.3,63.8,0.11,15,6,10,0,114323,108271,107605,0.994,0.1473,0.0631,0.01781,42,0,0,0,0,209,1,307,0,0,28,70,209,145,7.304,4.87,0,0,0,9,108,269,0,44,0,88,0,1,0,2,150,0,0,0,44,3,1,562,2555,7924,0,0,16,100,96.03213999999808,95.99795999999841,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,24,simulation,6,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2555295397,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,6,51,4,61,0,0,0,67,0,0,3,0,86,89,0.0624,0.0494,0.196,0.156,9,1.78,3,370,116,533.413,256.548,1282,213.667,8.8968,9.7099,61,0.303,46,120,25.3,63.2,0.12,15,6,10,0,117076,110720,110054,0.994,0.1466,0.0627,0.01761,42,0,0,0,0,209,1,307,0,0,28,70,209,145,7,4.667,0,0,0,0,146,240,0,44,0,126,0,1,0,3,158,0,0,0,44,2,0,209,2446,12693,0,0,8,100,96.068319999998,95.95295999999834,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,25,simulation,6.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2955627106,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,6,51,4,61,0,0,0,62,0,0,4,0,86,88,0.0603,0.0494,0.166,0.132,7,1.63,2,315,84,525.736,250.549,1284,205.44,8.9009,9.7141,60,0.307,62,107,25.3,62.6,0.13,15,6,10,0,119298,112722,112056,0.994,0.1461,0.0624,0.01744,42,0,0,0,0,209,1,307,0,0,28,70,209,145,6.72,4.48,0,0,0,0,148,238,0,44,0,132,0,2,0,4,164,0,0,0,44,2,0,78,2541,16483,0,0,4,100,96.01881999999792,95.90795999999827,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,26,simulation,6.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2102077309,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,6,51,4,61,0,0,0,58,0,0,5,0,86,88,0.0595,0.0494,0.156,0.119,7,1.65,1,309,90,517.768,244.234,1288,198.154,8.9093,9.7145,59,0.311,61,100,25.3,62.2,0.14,15,6,10,0,121726,114962,114296,0.994,0.1452,0.0619,0.01722,42,0,0,0,0,209,1,307,0,0,28,70,209,145,6.462,4.308,0,0,0,0,152,234,0,44,0,135,0,0,0,5,155,0,0,0,44,0,0,29,2873,19169,0,0,2,100,96.05499999999783,95.8629599999982,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,27,simulation,6.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4165116600,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,5,51,5,61,0,0,0,53,3,0,8,0,86,87,0.058,0.0494,0.135,0.099,7,1.55,1,255,78,508.907,238.24,1294,191.704,8.9214,9.7216,59,0.311,65,90,25.3,61.9,0.15,16,7,10,0,124394,117441,116775,0.994,0.144,0.0613,0.01696,42,0,0,0,0,209,1,307,0,0,29,71,209,149,6.222,4.296,0,0,0,0,150,236,0,44,0,138,0,1,0,8,137,0,0,0,44,0,0,11,3983,20942,0,0,1,100,96.00549999999775,96.09011999999814,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,28,simulation,7,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3626931676,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,4,52,5,61,0,0,0,46,13,0,4,0,86,88,0.0582,0.0494,0.137,0.093,6,1.63,0,272,39,500.731,232.064,1390,198.571,8.9328,9.73,59,0.311,61,87,25.3,64,0.1,17,7,10,0,128353,121228,120562,0.995,0.1421,0.0603,0.01657,42,0,0,0,0,209,1,307,0,0,33,75,209,171,6,4.714,0,0,0,4,54,328,0,44,0,50,0,2,0,4,144,0,0,0,44,0,0,4,4370,19190,0,0,0,100,96.04167999999767,96.04511999999806,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,29,simulation,7.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1936953279,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,4,51,6,61,0,0,0,37,2,0,4,0,86,88,0.0586,0.0494,0.145,0.111,7,1.71,1,317,44,493.644,225.251,1424,196.414,8.9422,9.7349,59,0.311,63,99,25.3,64,0.1,17,8,10,0,133296,126114,125448,0.995,0.1387,0.0588,0.01601,42,0,0,0,0,209,1,307,0,0,33,75,209,171,5.793,4.552,0,0,0,11,38,337,0,44,0,42,0,0,0,4,159,0,0,0,44,0,0,1,4121,14592,0,0,0,100,96.07785999999759,96.00011999999799,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,30,simulation,7.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,304301260,lasius,4,430,120,110,80,10,26,58,45,25,95,45,12,430,1,292,94,44,4,51,6,61,0,0,0,31,0,0,4,0,86,88,0.0599,0.0494,0.161,0.14,8,1.76,2,349,191,488.479,221.856,1540,205.333,8.9466,9.7366,56,0.309,59,102,25.3,63.5,0.11,17,8,10,0,136907,129622,128956,0.995,0.137,0.058,0.01569,42,0,0,0,0,209,1,307,0,0,33,75,209,171,5.6,4.4,0,0,0,69,92,225,0,44,0,134,0,7,0,4,130,0,0,0,44,0,1,1,3913,15298,0,0,0,100,96.0283599999975,96.09119999999793,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,31,simulation,7.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,536856967,lasius,4,431,120,110,80,10,26,58,45,25,95,45,12,431,1,293,94,44,4,51,5,60,0,0,0,26,0,0,4,0,86,87,0.0591,0.0493,0.149,0.122,8,1.67,2,315,141,483.612,220.563,1618,208.774,8.9496,9.7336,48,0.287,62,96,25.3,62.9,0.13,17,8,11,0,139415,131963,131297,0.995,0.1368,0.0578,0.01558,42,0,0,0,0,209,1,307,0,0,33,75,209,171,5.419,4.258,0,0,0,142,82,163,0,44,0,186,0,14,0,4,106,0,0,0,44,1,0,0,3793,20499,0,0,0,100,96.06453999999742,96.04619999999785,240,resting,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,101,32,simulation,8,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1357590212,lasius,4,432,120,110,80,10,26,58,45,25,95,45,12,432,1,293,94,45,4,51,4,59,0,0,0,22,5,0,3,0,86,87,0.0557,0.0494,0.096,0.055,6,1.51,0,210,123,476.837,218.274,1706,213.25,8.9598,9.7352,35,0.289,71,79,25.4,62.4,0.14,17,8,12,0,141100,133419,132753,0.995,0.1367,0.0577,0.01553,42,0,0,0,0,209,1,307,0,0,34,76,209,177,5.25,4.25,0,0,0,230,40,117,0,45,0,250,0,4,0,3,73,0,0,0,45,0,0,0,3680,27290,0,0,0,100,96.01503999999734,96.00119999999778,240,laying eggs,756
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,0,initial,0,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,946851228,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,20,42,8,70,0,0,0,18,18,0,0,0,86,85,0.0495,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,39,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,86,0,48,0,334,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,240,founding,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,1,simulation,0.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3023202469,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,19,41,10,70,0,0,0,4,0,0,0,0,86,87,0.0856,0.0495,0.543,0.636,22,3.78,22,1738,847,4886.72,3003.36,290,1160,5.3442,10.9252,0,0,23,246,25.1,66.8,0.03,1,2,0,0,577,6,6,1,0.2071,0.0628,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,86,0,48,0,155,0,0,0,0,73,0,0,0,48,29,0,0,0,4307,0,0,0,100,96.03617999999992,96.09107999999993,240,resting,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,2,simulation,0.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2151717936,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,19,41,10,70,0,0,0,0,0,2,0,0,86,86,0.0663,0.0495,0.239,0.262,11,2.06,7,522,294,2901.58,1744.1,302,604,6.5101,10.5756,2,0.605,74,145,25.2,65.7,0.06,1,2,0,0,1588,399,399,1,0.244,0.0976,0.03309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,1,75,0,48,0,220,0,0,2,0,58,0,0,0,48,7,0,199,0,15546,0,0,0,100,95.98667999999984,96.04607999999986,240,resting,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,3,simulation,0.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1978337680,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,18,42,10,70,0,0,0,0,0,7,5,0,86,85,0.0569,0.0495,0.102,0.107,7,1.62,1,286,160,2062.027,1235,304,405.333,7.2996,10.3573,7,0.581,94,106,25.3,64.8,0.08,2,2,0,0,2702,1070,1070,1,0.2207,0.0918,0.02978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,2,74,0,48,0,237,7,0,7,5,58,0,0,0,48,6,0,2283,750,25696,0,0,0,100,95.93717999999976,96.00107999999979,240,resting,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,4,simulation,1,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,510155316,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,18,42,10,70,0,0,0,6,0,10,12,0,86,85,0.0525,0.0495,0.044,0.052,5,1.44,0,189,99,1603.69,956.89,313,313,7.8308,10.1042,24,0.525,102,77,25.3,64,0.1,2,2,0,0,4369,2344,2335,0.996,0.2039,0.0866,0.02811,2,0,0,0,0,10,1,18,0,0,0,2,10,0,2,0,0,0,0,295,5,72,0,48,0,218,19,8,10,12,43,0,0,0,48,0,0,5894,2675,32785,0,0,0,100,96.05903999999967,95.95607999999972,240,resting,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,5,simulation,1.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2214095276,lasius,4,420,120,110,80,10,26,58,45,25,95,45,12,420,1,286,86,48,17,43,10,70,0,0,0,3,0,20,18,0,85,84,0.0513,0.0495,0.033,0.049,6,1.38,0,174,83,1323.96,784.688,319,255.2,8.1603,9.8617,25,0.532,106,57,25.4,63.3,0.12,3,2,0,0,7019,4647,4616,0.993,0.1955,0.084,0.02782,2,0,0,0,0,10,1,18,0,0,0,2,10,0,1.6,0,0,0,0,289,5,78,0,48,0,210,26,6,20,18,47,0,0,0,48,0,0,13643,6562,36581,0,0,320,100,96.00953999999959,95.91107999999964,240,resting,635
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,102,6,simulation,1.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2557690981,lasius,4,421,120,110,80,10,26,58,45,25,95,45,12,421,1,287,86,48,17,43,9,69,0,0,0,9,6,31,19,0,85,84,0.052,0.0496,0.045,0.072,8,1.49,1,221,89,1139.047,669.74,320,213.333,8.3724,9.714,49,0.501,108,62,25.4,63,0.13,3,2,1,0,10422,7777,7699,0.99,0.1991,0.087,0.03002,4,0,0,0,0,20,1,33,0,0,2,6,20,10,2.667,1.333,0,0,0,299,5,69,0,48,0,180,21,24,31,19,45,0,0,0,48,0,0,24104,10402,38392,0,0,1012,100,96.0457199999995,96.00215999999958,240,laying eggs,635
