seed,profile,ants_requested,pre_days,post_days,adaptation_days,phase,food_x,food_y,phase_food_trips,phase_food_collected,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,food_trips,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone
5,medium,240,4,4,0.5,relocated_late,220,620,92,461,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1009384170,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,162,47,32,0,0,0,0,0,0,0,674,1917,29,0,0,90,91,0.055,0.161,11,1.53,1,30,0.518,0,0,26,58.2,0.27,141,0,141,697,0,17.625,0,0,0,209,0,0,0,0,32,0,109,66,0,29,0,0,0,0,0,32,0,0,28718,0,26648,0,0,0
5,medium,240,4,4,0.5,relocated_total,220,620,113,558,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1009384170,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,162,47,32,0,0,0,0,0,0,0,674,1917,29,0,0,90,91,0.055,0.161,11,1.53,1,30,0.518,0,0,26,58.2,0.27,141,0,141,697,0,17.625,0,0,0,209,0,0,0,0,32,0,109,66,0,29,0,0,0,0,0,32,0,0,28718,0,26648,0,0,0
6,medium,240,4,4,0.5,initial_food,960,180,54,261,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,799138568,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,0,0,0,0,0,0,273,1951,59,0,0,88,90,0.055,0.171,8,1.57,3,65,0.513,0,0,25.9,59.2,0.24,54,0,54,261,0,13.5,0,0,0,211,1,0,0,0,28,0,63,85,0,59,0,0,0,0,0,28,0,0,60389,0,23634,0,0,0
6,medium,240,4,4,0.5,relocated_early,220,620,12,65,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2341224155,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,1,0,0,1,0,0,0,332,1945,50,0,0,88,91,0.055,0.195,8,1.64,4,57,0.498,0,0,25.9,59,0.25,66,0,66,326,0,14.667,0,0,0,211,1,0,0,0,28,0,73,89,0,50,0,0,0,0,0,28,0,0,54591,0,23680,0,0,0
6,medium,240,4,4,0.5,relocated_late,220,620,68,341,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2017971493,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,153,60,28,0,0,0,0,0,0,0,645,1916,10,0,0,90,92,0.055,0.092,8,1.41,1,11,0.492,0,0,26,58.2,0.27,134,0,134,667,0,16.75,0,0,0,213,0,0,0,0,28,0,109,93,0,10,0,0,0,0,0,28,0,0,19883,0,26194,0,0,0
6,medium,240,4,4,0.5,relocated_total,220,620,80,406,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2017971493,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,153,60,28,0,0,0,0,0,0,0,645,1916,10,0,0,90,92,0.055,0.092,8,1.41,1,11,0.492,0,0,26,58.2,0.27,134,0,134,667,0,16.75,0,0,0,213,0,0,0,0,28,0,109,93,0,10,0,0,0,0,0,28,0,0,19883,0,26194,0,0,0
7,medium,240,4,4,0.5,initial_food,960,180,45,226,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1732272397,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,0,0,0,0,0,0,234,1946,55,0,0,87,90,0.055,0.217,8,1.67,6,59,0.515,0,0,25.9,59.2,0.24,45,0,45,226,0,11.25,0,0,0,205,6,0,0,0,29,0,89,64,0,55,0,0,0,0,0,29,0,0,49309,0,23784,0,0,0
7,medium,240,4,4,0.5,relocated_early,220,620,22,107,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1228848094,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,0,1,1,0,0,0,334,1939,36,0,0,88,91,0.055,0.207,8,1.61,3,47,0.465,0,0,25.9,59,0.24,67,0,67,333,0,14.889,0,0,0,209,2,0,0,0,29,0,85,87,0,36,0,0,0,0,0,29,0,1,40655,0,23193,0,0,0
7,medium,240,4,4,0.5,relocated_late,220,620,89,465,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3730034124,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,167,45,29,0,0,0,0,0,0,0,777,1913,30,0,0,89,91,0.0549,0.145,8,1.53,2,37,0.495,0,0,26,58.2,0.27,156,0,156,798,0,19.5,0,0,0,212,0,0,0,0,29,0,96,79,0,30,0,0,0,0,0,29,0,0,32830,0,26787,0,0,0
7,medium,240,4,4,0.5,relocated_total,220,620,111,572,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3730034124,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,167,45,29,0,0,0,0,0,0,0,777,1913,30,0,0,89,91,0.0549,0.145,8,1.53,2,37,0.495,0,0,26,58.2,0.27,156,0,156,798,0,19.5,0,0,0,212,0,0,0,0,29,0,96,79,0,30,0,0,0,0,0,29,0,0,32830,0,26787,0,0,0
8,medium,240,4,4,0.5,initial_food,960,180,22,107,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1946238203,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,0,0,0,0,0,113,1952,64,0,0,86,91,0.055,0.282,14,1.75,4,65,0.528,0,0,25.9,59.2,0.24,22,0,22,107,0,5.5,0,0,0,207,7,0,0,0,26,0,73,76,0,64,0,0,0,0,0,26,0,0,51399,0,23897,0,0,0
8,medium,240,4,4,0.5,relocated_early,220,620,13,64,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1222311318,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,1,0,0,1,0,0,0,168,1945,58,0,0,87,92,0.055,0.299,11,1.8,5,63,0.516,0,0,25.9,59,0.25,35,0,35,171,0,7.778,0,0,0,208,6,0,0,0,26,0,73,82,0,58,0,0,0,0,0,26,0,0,43981,0,21798,0,0,0
8,medium,240,4,4,0.5,relocated_late,220,620,75,394,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3076896942,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,532,1920,22,0,0,89,92,0.055,0.082,7,1.43,2,24,0.528,0,0,26,58.2,0.27,110,0,110,565,0,13.75,0,0,0,214,0,0,0,0,26,0,113,78,0,22,0,0,0,0,0,26,0,0,28166,0,28332,0,0,0
8,medium,240,4,4,0.5,relocated_total,220,620,88,458,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3076896942,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,532,1920,22,0,0,89,92,0.055,0.082,7,1.43,2,24,0.528,0,0,26,58.2,0.27,110,0,110,565,0,13.75,0,0,0,214,0,0,0,0,26,0,113,78,0,22,0,0,0,0,0,26,0,0,28166,0,28332,0,0,0
1,high,240,4,4,0.5,initial_food,960,180,14,73,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,899876885,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,0,0,0,0,0,0,0,79,1956,17,0,0,86,90,0.105,0.003,4,1.21,0,18,0.476,0,240,25.9,59.2,0.24,14,0,14,73,0,3.5,0,0,0,197,9,0,0,0,34,0,0,0,0,17,0,0,0,0,0,34,0,0,24445,0,31452,0,0,0
1,high,240,4,4,0.5,relocated_early,220,620,3,15,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2813075646,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,1,0,0,1,0,0,0,91,1953,31,0,0,85,89,0.105,0.007,4,1.24,0,31,0.48,0,240,25.9,59,0.25,17,0,17,88,0,3.778,0,0,0,199,7,0,0,0,34,0,0,0,0,31,0,0,0,0,0,34,0,0,32239,0,30269,0,0,0
1,high,240,4,4,0.5,relocated_late,220,620,55,271,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1761779083,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,155,52,34,0,0,0,0,0,0,0,347,1933,11,0,0,86,89,0.1049,0.003,3,1.16,0,12,0.48,0,240,26,58.2,0.27,72,0,72,359,0,9,0,0,0,207,0,0,0,0,34,0,0,0,0,11,0,0,0,0,0,34,0,0,24215,0,31570,0,0,0
1,high,240,4,4,0.5,relocated_total,220,620,58,286,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1761779083,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,155,52,34,0,0,0,0,0,0,0,347,1933,11,0,0,86,89,0.1049,0.003,3,1.16,0,12,0.48,0,240,26,58.2,0.27,72,0,72,359,0,9,0,0,0,207,0,0,0,0,34,0,0,0,0,11,0,0,0,0,0,34,0,0,24215,0,31570,0,0,0
2,high,240,4,4,0.5,initial_food,960,180,21,109,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3598468235,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,0,0,0,0,0,121,1959,20,0,0,86,90,0.105,0.001,3,1.13,0,22,0.461,0,240,25.9,59.2,0.24,21,0,21,109,0,5.25,0,0,0,195,9,0,0,0,36,0,0,0,0,20,0,0,0,0,0,36,0,0,36097,0,30396,0,0,0
2,high,240,4,4,0.5,relocated_early,220,620,3,11,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,930503506,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,1,0,0,1,0,0,0,129,1956,26,0,0,86,89,0.105,0.005,3,1.16,0,26,0.48,0,240,25.9,59,0.25,24,0,24,120,0,5.333,0,0,0,197,7,0,0,0,36,0,0,0,0,26,0,0,0,0,0,36,0,0,40204,0,30018,0,0,0
2,high,240,4,4,0.5,relocated_late,220,620,43,225,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,788658126,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,1,1,0,0,0,342,1939,24,0,0,85,88,0.105,0.004,3,1.2,0,24,0.48,0,240,26,58.2,0.27,67,0,67,345,0,8.375,0,0,0,204,0,0,0,0,36,0,0,0,0,24,0,0,0,0,0,36,0,0,43175,0,30240,0,0,0
2,high,240,4,4,0.5,relocated_total,220,620,46,236,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,788658126,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,1,1,0,0,0,342,1939,24,0,0,85,88,0.105,0.004,3,1.2,0,24,0.48,0,240,26,58.2,0.27,67,0,67,345,0,8.375,0,0,0,204,0,0,0,0,36,0,0,0,0,24,0,0,0,0,0,36,0,0,43175,0,30240,0,0,0
3,high,240,4,4,0.5,initial_food,960,180,11,51,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3057656618,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,0,0,0,0,0,0,0,58,1956,17,0,0,86,90,0.105,0.002,3,1.15,0,17,0.48,0,240,25.9,59.2,0.24,11,0,11,51,0,2.75,0,0,0,209,8,0,0,0,23,0,0,0,0,17,0,0,0,0,0,23,0,0,18946,0,33949,0,0,0
3,high,240,4,4,0.5,relocated_early,220,620,3,17,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1742240221,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,0,1,0,1,0,0,0,73,1953,29,0,0,86,90,0.105,0.003,3,1.18,0,30,0.468,0,240,25.9,59,0.25,14,0,14,68,0,3.111,0,0,0,212,5,0,0,0,23,0,0,0,0,29,0,0,0,0,0,23,0,0,28638,0,32891,0,0,0
3,high,240,4,4,0.5,relocated_late,220,620,47,218,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,4229859035,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,164,54,23,0,0,0,0,0,0,0,277,1935,17,0,0,85,89,0.1048,0.002,3,1.18,0,18,0.457,0,240,26,58.2,0.27,61,0,61,286,0,7.625,0,0,0,218,0,0,0,0,23,0,1,0,0,17,0,0,0,0,0,23,0,0,39376,0,32009,0,0,0
3,high,240,4,4,0.5,relocated_total,220,620,50,235,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,4229859035,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,164,54,23,0,0,0,0,0,0,0,277,1935,17,0,0,85,89,0.1048,0.002,3,1.18,0,18,0.457,0,240,26,58.2,0.27,61,0,61,286,0,7.625,0,0,0,218,0,0,0,0,23,0,1,0,0,17,0,0,0,0,0,23,0,0,39376,0,32009,0,0,0
4,high,240,4,4,0.5,initial_food,960,180,15,69,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,650481961,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,0,0,0,0,0,0,80,1959,13,0,0,85,90,0.105,0.003,3,1.16,0,14,0.46,0,240,25.9,59.2,0.24,15,0,15,69,0,3.75,0,0,0,203,9,0,0,0,28,0,0,0,0,13,0,0,0,0,0,28,0,0,24062,0,32955,0,0,0
4,high,240,4,4,0.5,relocated_early,220,620,1,4,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3611069462,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,1,0,1,0,0,0,82,1956,27,0,0,84,90,0.105,0.004,4,1.21,0,28,0.48,0,240,25.9,59,0.25,16,0,16,73,0,3.556,0,0,0,203,9,0,0,0,28,0,0,0,0,27,0,0,0,0,0,28,0,0,31573,0,32183,0,0,0
4,high,240,4,4,0.5,relocated_late,220,620,48,240,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2815895275,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,1,0,1,0,0,0,309,1939,15,0,0,84,88,0.105,0.001,3,1.17,0,16,0.467,0,240,26,58.2,0.27,64,0,64,313,0,8,0,0,0,211,1,0,0,0,28,0,0,0,0,15,0,0,0,0,0,28,0,0,30571,0,32108,0,0,0
4,high,240,4,4,0.5,relocated_total,220,620,49,244,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2815895275,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,1,0,1,0,0,0,309,1939,15,0,0,84,88,0.105,0.001,3,1.17,0,16,0.467,0,240,26,58.2,0.27,64,0,64,313,0,8,0,0,0,211,1,0,0,0,28,0,0,0,0,15,0,0,0,0,0,28,0,0,30571,0,32108,0,0,0
5,high,240,4,4,0.5,initial_food,960,180,22,108,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1344451140,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,0,0,0,0,0,0,0,117,1953,16,0,0,86,90,0.105,0.01,5,1.21,0,17,0.459,0,240,25.9,59.2,0.24,22,0,22,108,0,5.5,0,0,0,195,13,0,0,0,32,0,0,0,0,16,0,0,0,0,0,32,0,0,39712,0,30946,0,0,0
5,high,240,4,4,0.5,relocated_early,220,620,2,10,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,226186872,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,1,0,0,1,0,0,0,124,1950,19,0,0,86,90,0.105,0.003,4,1.18,0,19,0.48,0,240,25.9,59,0.25,24,0,24,118,0,5.333,0,0,0,197,11,0,0,0,32,0,0,0,0,19,0,0,0,0,0,32,0,0,35579,0,31276,0,0,0
5,high,240,4,4,0.5,relocated_late,220,620,35,171,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2671827469,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,0,0,1,1,0,0,0,283,1934,13,0,0,85,88,0.105,0.008,4,1.16,0,15,0.466,0,240,26,58.2,0.27,59,0,59,289,0,7.375,0,0,0,207,1,0,0,0,32,0,0,0,0,13,0,0,0,0,0,32,0,0,25634,0,32015,0,0,0
5,high,240,4,4,0.5,relocated_total,220,620,37,181,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2671827469,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,0,0,1,1,0,0,0,283,1934,13,0,0,85,88,0.105,0.008,4,1.16,0,15,0.466,0,240,26,58.2,0.27,59,0,59,289,0,7.375,0,0,0,207,1,0,0,0,32,0,0,0,0,13,0,0,0,0,0,32,0,0,25634,0,32015,0,0,0
6,high,240,4,4,0.5,initial_food,960,180,15,74,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1146985700,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,0,0,0,0,0,0,84,1955,18,0,0,86,89,0.105,0.005,3,1.19,0,20,0.463,0,240,25.9,59.2,0.24,15,0,15,74,0,3.75,0,0,0,204,8,0,0,0,28,0,0,0,0,18,0,0,0,0,0,28,0,0,31420,0,32224,0,0,0
6,high,240,4,4,0.5,relocated_early,220,620,3,20,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2786760889,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,1,0,0,1,0,0,0,102,1952,30,0,0,86,89,0.105,0.005,4,1.17,0,31,0.466,0,240,25.9,59,0.25,18,0,18,94,0,4,0,0,0,205,7,0,0,0,28,0,0,0,0,30,0,0,0,0,0,28,0,0,38438,0,31370,0,0,0
6,high,240,4,4,0.5,relocated_late,220,620,53,264,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,776546107,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,1,0,1,0,0,0,355,1936,18,0,0,86,88,0.105,0.003,3,1.15,0,20,0.445,0,240,26,58.2,0.27,71,0,71,358,0,8.875,0,0,0,211,1,0,0,0,28,0,0,0,0,18,0,0,0,0,0,28,0,0,31346,0,32113,0,0,0
6,high,240,4,4,0.5,relocated_total,220,620,56,284,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,776546107,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,1,0,1,0,0,0,355,1936,18,0,0,86,88,0.105,0.003,3,1.15,0,20,0.445,0,240,26,58.2,0.27,71,0,71,358,0,8.875,0,0,0,211,1,0,0,0,28,0,0,0,0,18,0,0,0,0,0,28,0,0,31346,0,32113,0,0,0
7,high,240,4,4,0.5,initial_food,960,180,18,94,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1442802939,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,0,0,0,0,0,0,104,1952,15,0,0,85,89,0.105,0.003,3,1.21,0,17,0.48,0,240,25.9,59.2,0.24,18,0,18,94,0,4.5,0,0,0,205,6,0,0,0,29,0,0,0,0,15,0,0,0,0,0,29,0,0,28796,0,32311,0,0,0
7,high,240,4,4,0.5,relocated_early,220,620,3,17,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1112462538,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,1,0,0,1,0,0,0,118,1949,23,0,0,85,89,0.105,0.003,4,1.18,0,23,0.48,0,240,25.9,59,0.25,21,0,21,111,0,4.667,0,0,0,207,4,0,0,0,29,0,0,0,0,23,0,0,0,0,0,29,0,0,29775,0,32163,0,0,0
7,high,240,4,4,0.5,relocated_late,220,620,39,196,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2112185890,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,1,0,1,0,0,0,305,1932,16,0,0,84,88,0.105,0.002,4,1.16,0,17,0.472,0,240,26,58.2,0.27,60,0,60,307,0,7.5,0,0,0,211,0,0,0,0,29,0,0,0,0,16,0,0,0,0,0,29,0,0,31381,0,32485,0,0,0
7,high,240,4,4,0.5,relocated_total,220,620,42,213,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2112185890,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,1,0,1,0,0,0,305,1932,16,0,0,84,88,0.105,0.002,4,1.16,0,17,0.472,0,240,26,58.2,0.27,60,0,60,307,0,7.5,0,0,0,211,0,0,0,0,29,0,0,0,0,16,0,0,0,0,0,29,0,0,31381,0,32485,0,0,0
8,high,240,4,4,0.5,initial_food,960,180,19,101,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1892372322,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,0,0,0,0,0,110,1957,20,0,0,86,90,0.105,0.006,4,1.21,0,21,0.467,0,240,25.9,59.2,0.24,19,0,19,101,0,4.75,0,0,0,209,5,0,0,0,26,0,0,0,0,20,0,0,0,0,0,26,0,0,28000,0,32551,0,0,0
8,high,240,4,4,0.5,relocated_early,220,620,5,29,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1740332712,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,1,0,1,0,0,0,137,1954,25,0,0,86,90,0.105,0.001,3,1.18,0,26,0.469,0,240,25.9,59,0.24,24,0,24,130,0,5.333,0,0,0,210,4,0,0,0,26,0,0,0,0,25,0,0,0,0,0,26,0,0,34621,0,32128,0,0,0
8,high,240,4,4,0.5,relocated_late,220,620,44,223,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1044048519,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,345,1935,21,0,0,85,89,0.105,0.001,3,1.15,0,24,0.445,0,240,26,58.2,0.27,68,0,68,353,0,8.5,0,0,0,214,0,0,0,0,26,0,0,0,0,21,0,0,0,0,0,26,0,0,43843,0,31462,0,0,0
8,high,240,4,4,0.5,relocated_total,220,620,49,252,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1044048519,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,345,1935,21,0,0,85,89,0.105,0.001,3,1.15,0,24,0.445,0,240,26,58.2,0.27,68,0,68,353,0,8.5,0,0,0,214,0,0,0,0,26,0,0,0,0,21,0,0,0,0,0,26,0,0,43843,0,31462,0,0,0
1,diverse,240,4,4,0.5,initial_food,960,180,34,177,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2264213064,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,0,0,0,0,0,0,0,180,1950,48,0,0,87,91,0.0604,0.138,6,1.53,0,52,0.591,72,72,25.9,59.2,0.24,34,0,34,177,0,8.5,0,0,0,188,18,0,0,0,34,0,38,60,0,48,0,0,0,0,0,34,0,0,49395,0,23997,0,0,0
1,diverse,240,4,4,0.5,relocated_early,220,620,6,23,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1241115289,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,1,0,0,1,0,0,0,197,1945,45,0,0,87,91,0.0604,0.177,9,1.56,4,46,0.617,72,72,25.9,58.9,0.25,40,0,40,200,0,8.889,0,0,0,190,16,0,0,0,34,0,44,58,0,45,0,0,0,0,0,34,1,0,41215,0,23494,0,0,0
1,diverse,240,4,4,0.5,relocated_late,220,620,77,397,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3360607641,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,0,1,0,1,0,0,0,570,1922,21,0,0,89,91,0.0604,0.149,8,1.52,3,28,0.521,72,72,26,58.2,0.27,117,0,117,597,0,14.625,0,0,0,206,0,0,0,0,34,0,47,74,0,21,0,0,0,0,0,34,0,0,27641,0,25665,0,0,0
1,diverse,240,4,4,0.5,relocated_total,220,620,83,420,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3360607641,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,154,52,34,0,1,0,1,0,0,0,570,1922,21,0,0,89,91,0.0604,0.149,8,1.52,3,28,0.521,72,72,26,58.2,0.27,117,0,117,597,0,14.625,0,0,0,206,0,0,0,0,34,0,47,74,0,21,0,0,0,0,0,34,0,0,27641,0,25665,0,0,0
2,diverse,240,4,4,0.5,initial_food,960,180,9,46,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2004086393,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,0,0,0,0,0,56,1955,60,0,0,85,90,0.0604,0.094,6,1.45,0,61,0.599,72,72,25.9,59.2,0.24,9,0,9,46,0,2.25,0,0,0,155,49,0,0,0,36,0,34,46,0,60,0,0,0,0,0,36,0,0,62777,0,24423,0,0,0
2,diverse,240,4,4,0.5,relocated_early,220,620,17,81,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,175626835,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,1,0,0,1,0,0,0,131,1950,50,0,0,86,90,0.0604,0.131,8,1.56,1,56,0.578,72,72,25.9,59,0.25,26,0,26,127,0,5.778,0,0,0,169,35,0,0,0,36,0,20,71,0,50,0,0,0,0,0,36,1,1,58496,0,23718,0,0,0
2,diverse,240,4,4,0.5,relocated_late,220,620,62,298,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,638937441,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,1,1,0,0,0,403,1926,8,0,0,88,90,0.0604,0.058,7,1.33,1,10,0.485,72,72,26,58.2,0.27,88,0,88,425,0,11,0,0,0,204,0,0,0,0,36,0,57,74,0,8,0,0,0,0,0,36,0,0,18371,0,28937,0,0,0
